Time (s),Altitude (m),Velocity (m/s),Acceleration (m/s²)
50.4562499999996,93.8775510204082,-19.0204081632653,4.52119309262151
50.5374999999996,93.8775510204082,-20.8571428571428,-22.6059654631077
50.6187499999995,84.0816326530612,-19.7551020408163,13.5635792778646
50.6999999999995,74.2857142857142,-17.1836734693878,31.6483516483508
50.7812499999995,69.387755102041,-17.1836734693878,0
50.8624999999995,69.387755102041,-17.1836734693878,0
50.9437499999995,69.387755102041,-17.9183673469388,-9.04238618524311
51.0249999999995,69.387755102041,-18.2857142857143,-4.52119309262151
51.1062499999995,59.591836734694,-17.5510204081633,9.04238618524306
51.1874999999995,59.591836734694,-17.1836734693878,4.52119309262155
51.2687499999995,54.6938775510207,-17.9183673469388,-9.04238618524311
51.3499999999995,59.591836734694,-17.1836734693878,9.04238618524311
51.4312499999995,59.591836734694,-17.5510204081633,-4.52119309262155
51.5124999999995,54.6938775510207,-17.5510204081633,0
51.5937499999995,49.795918367347,-17.1836734693878,4.52119309262155
51.6749999999995,49.795918367347,-17.1836734693878,0
51.7562499999995,49.795918367347,-18.6530612244898,-18.0847723704862
51.8374999999995,49.795918367347,-19.7551020408163,-13.5635792778646
51.9187499999995,44.8979591836733,-20.8571428571428,-13.5635792778646
51.9999999999995,40,-20.1224489795918,9.04238618524311
52.0812499999995,35.1020408163263,-20.1224489795918,0
52.1624999999995,35.1020408163263,-19.0204081632653,13.5635792778646
52.2437499999995,30.204081632653,-16.8163265306122,27.1271585557305
52.3249999999995,25.3061224489798,-14.9795918367347,22.6059654631077
52.4062499999995,20.408163265306,-14.9795918367347,0
52.4874999999995,20.408163265306,-15.7142857142857,-9.04238618524306
52.5687499999995,20.408163265306,-16.0816326530612,-4.52119309262153
52.6499999999995,20.408163265306,-14.2448979591837,22.6059654631077
52.7312499999995,15.5102040816328,-13.1428571428571,13.5635792778658
52.8124999999995,10.6122448979595,-13.1428571428571,0
52.8937499999995,10.6122448979595,-13.1428571428571,0
52.9749999999995,15.5102040816328,-13.8775510204082,-9.04238618524431
53.0562499999995,10.6122448979595,-13.1428571428571,9.04238618524431
53.1374999999995,5.71428571428578,-12.4081632653061,9.04238618524306
53.2187499999995,0.816326530612059,-12.4081632653061,0
53.2999999999995,0.816326530612059,-13.5102040816327,-13.5635792778658
53.3812499999995,0.816326530612059,-15.3469387755102,-22.6059654631077
53.4624999999994,0.816326530612059,-16.0816326530612,-9.04238618524306
53.5437499999994,-4.08163265306121,-14.9795918367347,13.5635792778646
53.6249999999994,-8.97959183673493,-14.9795918367347,0
53.7062499999994,-18.7755102040815,-14.9795918367347,0
53.7874999999994,-18.7755102040815,-14.9795918367347,0
53.8687499999994,-23.6734693877552,-14.2448979591837,9.04238618524309
53.9499999999994,-23.6734693877552,-13.8775510204082,4.52119309262153
54.0312499999994,-28.5714285714284,-13.8775510204082,0
54.1124999999994,-28.5714285714284,-14.9795918367347,-13.5635792778646
54.1937499999994,-28.5714285714284,-14.9795918367347,0
54.2749999999994,-33.4693877551017,-13.5102040816327,18.0847723704862
54.3562499999994,-28.5714285714284,-12.4081632653061,13.5635792778658
54.4374999999994,-38.3673469387754,-12.4081632653061,0
54.5187499999994,-43.2653061224492,-13.8775510204082,-18.0847723704874
54.5999999999994,-43.2653061224492,-14.9795918367347,-13.5635792778646
54.6812499999994,-43.2653061224492,-14.9795918367347,0
54.7624999999994,-48.1632653061224,-14.9795918367347,0
54.8437499999994,-53.0612244897961,-14.9795918367347,0
54.9249999999994,-53.0612244897961,-17.1836734693878,-27.1271585557304
55.0062499999994,-53.0612244897961,-17.9183673469388,-9.04238618524311
55.0874999999994,-57.9591836734694,-16.4489795918367,18.0847723704874
55.1687499999994,-67.7551020408164,-15.7142857142857,9.04238618524309
55.2499999999994,-67.7551020408164,-15.3469387755102,4.52119309262153
55.3312499999994,-67.7551020408164,-13.8775510204082,18.0847723704862
55.4124999999994,-67.7551020408164,-17.1836734693878,-40.6907378335951
